,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_1,Sex_2,Age,SibSp,Parch,Fare,Cabin_1,Cabin_2,Cabin_3,Cabin_4,Cabin_5,Cabin_6,Cabin_7,Cabin_8,Embarked_1,Embarked_2,Embarked_3,Embarked_4
652,0.0,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.0084333,0,0,0,0,0,0,0,1,1,0,0,0
653,1.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.0078292,0,0,0,0,0,0,0,1,0,0,1,0
654,0.0,1,0,0,0,1,-0.07163790693047634,0.0,0.0,0.00675,0,0,0,0,0,0,0,1,0,0,1,0
655,0.0,0,0,1,1,0,-0.03546061030965597,0.2,0.0,0.0735,0,0,0,0,0,0,0,1,1,0,0,0
656,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
657,0.0,1,0,0,0,1,0.01277578518477118,0.1,0.1,0.0155,0,0,0,0,0,0,0,1,0,0,1,0
658,0.0,0,0,1,1,0,-0.041490159746459365,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
659,0.0,0,1,0,1,0,0.16954407054165943,0.0,0.2,0.113275,0,1,1,1,0,0,0,0,0,1,0,0
660,1.0,0,1,0,1,0,0.12130767504723228,0.2,0.0,0.13365000000000002,0,0,0,0,0,0,0,1,1,0,0,0
661,0.0,1,0,0,1,0,0.061012180679198336,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
662,0.0,0,1,0,1,0,0.1032190267368221,0.0,0.0,0.0255875,0,1,1,1,0,0,0,1,1,0,0,0
663,0.0,1,0,0,1,0,0.03689398293198476,0.0,0.0,0.0074958,0,0,0,0,0,0,0,1,1,0,0,0
664,1.0,1,0,0,1,0,-0.05957880805686955,0.1,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
665,0.0,0,0,1,1,0,0.01277578518477118,0.2,0.0,0.0735,0,0,0,0,0,0,0,1,1,0,0,0
666,0.0,0,0,1,1,0,-0.029431060872852577,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
667,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
668,0.0,1,0,0,1,0,0.07910082898960852,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
669,1.0,0,1,0,0,1,1.713701020890822e-16,0.1,0.0,0.052,0,1,1,1,0,0,1,0,1,0,0,0
670,1.0,0,0,1,0,1,0.061012180679198336,0.1,0.1,0.039,0,0,0,0,0,0,0,1,1,0,0,0
671,0.0,0,1,0,1,0,0.006746235747967787,0.1,0.0,0.052,0,1,1,1,0,0,1,1,1,0,0,0
672,0.0,0,0,1,1,0,0.24189866378330013,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
673,1.0,0,0,1,1,0,0.006746235747967787,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
674,0.0,0,0,1,1,0,1.713701020890822e-16,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
675,0.0,1,0,0,1,0,-0.07163790693047634,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
676,0.0,1,0,0,1,0,-0.032445835591254274,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
677,1.0,1,0,0,0,1,-0.07163790693047634,0.0,0.0,0.0098417,0,0,0,0,0,0,0,1,1,0,0,0
678,0.0,1,0,0,0,1,0.07910082898960852,0.1,0.6,0.0469,0,0,0,0,0,0,0,1,1,0,0,0
679,1.0,0,1,0,1,0,0.03689398293198476,0.0,0.1,0.5123292,0,1,1,1,0,1,0,0,0,1,0,0
680,0.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.008137499999999999,0,0,0,0,0,0,0,1,0,0,1,0
681,1.0,0,1,0,1,0,-0.01737196199924579,0.0,0.0,0.07672920000000001,0,1,1,1,0,1,0,1,0,1,0,0
682,0.0,1,0,0,1,0,-0.05957880805686955,0.0,0.0,0.009224999999999999,0,0,0,0,0,0,0,1,1,0,0,0
683,0.0,1,0,0,1,0,-0.09575610467768991,0.5,0.2,0.0469,0,0,0,0,0,0,0,1,1,0,0,0
684,0.0,0,0,1,1,0,0.18160316941526622,0.1,0.1,0.039,0,0,0,0,0,0,0,1,1,0,0,0
685,0.0,0,0,1,1,0,-0.029431060872852577,0.1,0.2,0.0415792,0,0,0,0,0,0,0,1,0,1,0,0
686,0.0,1,0,0,1,0,-0.09575610467768991,0.4,0.1,0.0396875,0,0,0,0,0,0,0,1,1,0,0,0
687,0.0,1,0,0,1,0,-0.06560835749367294,0.0,0.0,0.0101708,0,0,0,0,0,0,0,1,1,0,0,0
688,0.0,1,0,0,1,0,-0.07163790693047634,0.0,0.0,0.007795799999999999,0,0,0,0,0,0,0,1,1,0,0,0
689,1.0,0,1,0,0,1,-0.08972655524088652,0.0,0.1,0.2113375,0,1,1,1,0,1,1,0,1,0,0,0
690,1.0,0,1,0,1,0,0.006746235747967787,0.1,0.0,0.057,0,1,1,1,0,1,1,1,1,0,0,0
691,1.0,1,0,0,0,1,-0.15605159904572385,0.0,0.1,0.0134167,0,0,0,0,0,0,0,1,0,1,0,0
692,1.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.056495800000000006,0,0,0,0,0,0,0,1,1,0,0,0
693,0.0,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
694,0.0,0,1,0,1,0,0.18160316941526622,0.0,0.0,0.02655,0,0,0,0,0,0,0,1,1,0,0,0
695,0.0,0,0,1,1,0,0.13336677392083907,0.0,0.0,0.0135,0,0,0,0,0,0,0,1,1,0,0,0
696,0.0,1,0,0,1,0,0.08513037842641191,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
697,1.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.0077333,0,0,0,0,0,0,0,1,0,0,1,0
698,0.0,0,1,0,1,0,0.11527812561042888,0.1,0.1,0.1108833,0,1,1,0,0,1,0,1,0,1,0,0
699,0.0,1,0,0,1,0,0.07307127955280512,0.0,0.0,0.0076500000000000005,0,1,1,1,1,0,0,0,1,0,0,0
700,1.0,0,1,0,0,1,-0.07163790693047634,0.1,0.0,0.227525,0,1,1,1,1,0,0,1,0,1,0,0
701,1.0,0,1,0,1,0,0.03086443349518136,0.0,0.0,0.026287500000000002,0,1,1,1,1,0,1,0,1,0,0,0
702,0.0,1,0,0,0,1,-0.07163790693047634,0.0,0.1,0.0144542,0,0,0,0,0,0,0,1,0,1,0,0
703,0.0,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.0077417,0,0,0,0,0,0,0,1,0,0,1,0
704,0.0,1,0,0,1,0,-0.023401511436049183,0.1,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
705,0.0,0,0,1,1,0,0.05498263124239494,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
706,1.0,0,0,1,0,1,0.0911599278632153,0.0,0.0,0.0135,0,0,0,0,0,0,0,1,1,0,0,0
707,1.0,0,1,0,1,0,0.07307127955280512,0.0,0.0,0.026287500000000002,0,1,1,1,1,0,1,0,1,0,0,0
708,1.0,0,1,0,0,1,-0.04751970918326276,0.0,0.0,0.15155000000000002,0,0,0,0,0,0,0,1,1,0,0,0
709,1.0,1,0,0,1,0,1.713701020890822e-16,0.1,0.1,0.015245799999999999,0,0,0,0,0,0,0,1,0,1,0,0
710,1.0,0,1,0,0,1,-0.03546061030965597,0.0,0.0,0.0495042,0,1,1,1,1,0,1,1,0,1,0,0
711,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.02655,0,1,0,0,0,0,0,1,1,0,0,0
712,1.0,0,1,0,1,0,0.10924857617362549,0.1,0.0,0.052,0,1,1,1,0,0,1,0,1,0,0,0
713,0.0,1,0,0,1,0,-0.005312863125639,0.0,0.0,0.0094833,0,0,0,0,0,0,0,1,1,0,0,0
714,0.0,0,0,1,1,0,0.13336677392083907,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
715,0.0,1,0,0,1,0,-0.06560835749367294,0.0,0.0,0.0076500000000000005,0,0,0,1,0,0,0,1,1,0,0,0
716,1.0,0,1,0,0,1,0.04895308180559155,0.0,0.0,0.227525,0,1,1,1,1,1,0,0,0,1,0,0
717,1.0,0,0,1,0,1,-0.01737196199924579,0.0,0.0,0.0105,0,0,0,1,1,0,0,0,1,0,0,0
718,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0155,0,0,0,0,0,0,0,1,0,0,1,0
719,0.0,1,0,0,1,0,0.018805334621574576,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
720,1.0,0,0,1,0,1,-0.14399250017211707,0.0,0.1,0.033,0,0,0,0,0,0,0,1,1,0,0,0
721,0.0,1,0,0,1,0,-0.07766745636727973,0.1,0.0,0.0070542,0,0,0,0,0,0,0,1,1,0,0,0
722,0.0,0,0,1,1,0,0.02483488405837797,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
723,0.0,0,0,1,1,0,0.12130767504723228,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
724,1.0,0,1,0,1,0,-0.01737196199924579,0.1,0.0,0.0531,0,1,1,1,1,1,0,1,1,0,0,0
725,0.0,1,0,0,1,0,-0.05957880805686955,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
726,1.0,0,0,1,0,1,0.0007166863111643934,0.3,0.0,0.021,0,0,0,0,0,0,0,1,1,0,0,0
727,1.0,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.0077375,0,0,0,0,0,0,0,1,0,0,1,0
728,0.0,0,0,1,1,0,-0.029431060872852577,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
729,0.0,1,0,0,0,1,-0.029431060872852577,0.1,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
730,1.0,0,1,0,0,1,-0.005312863125639,0.0,0.0,0.2113375,0,1,1,1,0,1,1,0,1,0,0,0
731,0.0,1,0,0,1,0,-0.1138447529881001,0.0,0.0,0.018787500000000002,0,0,0,0,0,0,0,1,0,1,0,0
732,0.0,0,0,1,1,0,1.713701020890822e-16,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
733,0.0,0,0,1,1,0,-0.041490159746459365,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
734,0.0,0,0,1,1,0,-0.041490159746459365,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
735,0.0,1,0,0,1,0,-0.008327637844040697,0.0,0.0,0.0161,0,0,0,0,0,0,0,1,1,0,0,0
736,0.0,1,0,0,0,1,0.10924857617362549,0.1,0.3,0.034375,0,0,0,0,0,0,0,1,1,0,0,0
737,1.0,0,1,0,1,0,0.03086443349518136,0.0,0.0,0.5123292,0,1,1,1,1,1,1,0,0,1,0,0
738,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
739,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
740,1.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.03,0,1,1,1,1,1,1,1,1,0,0,0
741,0.0,0,1,0,1,0,0.03689398293198476,0.1,0.0,0.07884999999999999,1,0,0,0,0,0,0,0,1,0,0,0
742,1.0,0,1,0,0,1,-0.053549258620066154,0.2,0.2,0.262375,0,0,1,1,1,1,0,0,0,1,0,0
743,0.0,1,0,0,1,0,-0.03546061030965597,0.1,0.0,0.0161,0,0,0,0,0,0,0,1,1,0,0,0
744,1.0,1,0,0,1,0,0.006746235747967787,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
745,0.0,0,1,0,1,0,0.24189866378330013,0.1,0.1,0.071,0,1,1,0,0,0,0,0,1,0,0,0
746,0.0,1,0,0,1,0,-0.08369700580408312,0.1,0.1,0.02025,0,0,0,0,0,0,0,1,1,0,0,0
747,1.0,0,0,1,0,1,0.0007166863111643934,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
748,0.0,0,1,0,1,0,-0.06560835749367294,0.1,0.0,0.0531,1,0,0,0,0,0,0,1,1,0,0,0
749,0.0,1,0,0,1,0,0.006746235747967787,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
750,1.0,0,0,1,0,1,-0.15605159904572385,0.1,0.1,0.023,0,0,0,0,0,0,0,1,1,0,0,0
751,1.0,1,0,0,1,0,-0.14399250017211707,0.0,0.1,0.012475,1,0,0,0,0,0,1,0,1,0,0,0
752,0.0,1,0,0,1,0,0.018805334621574576,0.0,0.0,0.0095,0,0,0,0,0,0,0,1,1,0,0,0
753,0.0,1,0,0,1,0,-0.041490159746459365,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
754,1.0,0,0,1,0,1,0.10924857617362549,0.1,0.2,0.065,0,0,0,0,0,0,0,1,1,0,0,0
755,1.0,0,0,1,1,0,-0.17612999867027915,0.1,0.1,0.0145,0,0,0,0,0,0,0,1,1,0,0,0
756,0.0,1,0,0,1,0,-0.011342412562442394,0.0,0.0,0.007795799999999999,0,0,0,0,0,0,0,1,1,0,0,0
757,0.0,0,0,1,1,0,-0.07163790693047634,0.0,0.0,0.0115,0,0,0,0,0,0,0,1,1,0,0,0
758,0.0,1,0,0,1,0,0.02483488405837797,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
759,1.0,0,1,0,0,1,0.018805334621574576,0.0,0.0,0.0865,0,0,1,0,1,1,0,1,1,0,0,0
760,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0145,0,0,0,0,0,0,0,1,1,0,0,0
761,0.0,1,0,0,1,0,0.06704173011600173,0.0,0.0,0.007125,0,0,0,0,0,0,0,1,1,0,0,0
762,1.0,1,0,0,1,0,-0.05957880805686955,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
763,1.0,0,1,0,0,1,0.03689398293198476,0.1,0.2,0.12,0,1,0,0,1,0,1,0,1,0,0,0
764,0.0,1,0,0,1,0,-0.08369700580408312,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
765,1.0,0,1,0,0,1,0.12733722448403567,0.1,0.0,0.0779583,1,0,0,0,0,0,1,1,1,0,0,0
766,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.0396,0,0,0,0,0,0,0,1,0,1,0,0
767,0.0,1,0,0,0,1,0.00373146102956609,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
768,0.0,1,0,0,1,0,1.713701020890822e-16,0.1,0.0,0.024149999999999998,0,0,0,0,0,0,0,1,0,0,1,0
769,0.0,1,0,0,1,0,0.01277578518477118,0.0,0.0,0.0083625,0,0,0,0,0,0,0,1,1,0,0,0
770,0.0,1,0,0,1,0,-0.03546061030965597,0.0,0.0,0.0095,0,0,0,0,0,0,0,1,1,0,0,0
771,0.0,1,0,0,1,0,0.10924857617362549,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
772,0.0,0,0,1,0,1,0.16351452110485604,0.0,0.0,0.0105,1,0,0,0,0,1,0,0,1,0,0,0
773,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
774,1.0,0,0,1,0,1,0.14542587279444585,0.1,0.3,0.023,0,0,0,0,0,0,0,1,1,0,0,0
775,0.0,1,0,0,1,0,-0.07163790693047634,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,1,0,0,0
776,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,1,0,0,0,0,1,0,1,0,0,1,0
777,1.0,1,0,0,0,1,-0.15002204960892046,0.0,0.0,0.012475,0,0,0,0,0,0,0,1,1,0,0,0
778,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0077375,0,0,0,0,0,0,0,1,0,0,1,0
779,1.0,0,1,0,0,1,0.07910082898960852,0.0,0.1,0.2113375,1,0,0,0,0,1,1,0,1,0,0,0
780,1.0,1,0,0,0,1,-0.1017856541144933,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
781,1.0,0,1,0,0,1,-0.07766745636727973,0.1,0.0,0.057,0,1,1,1,0,1,1,1,1,0,0,0
782,0.0,0,1,0,1,0,-0.005312863125639,0.0,0.0,0.03,1,0,0,0,0,1,1,1,1,0,0,0
783,0.0,1,0,0,1,0,1.713701020890822e-16,0.1,0.2,0.02345,0,0,0,0,0,0,0,1,1,0,0,0
784,0.0,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.00705,0,0,0,0,0,0,0,1,1,0,0,0
785,0.0,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.00725,0,0,0,0,0,0,0,1,1,0,0,0
786,1.0,1,0,0,0,1,-0.07163790693047634,0.0,0.0,0.0074958,0,0,0,0,0,0,0,1,1,0,0,0
787,0.0,1,0,0,1,0,-0.13193340129851028,0.4,0.1,0.029125,0,0,0,0,0,0,0,1,0,0,1,0
788,1.0,1,0,0,1,0,-0.17414024735613404,0.1,0.2,0.020575,0,0,0,0,0,0,0,1,1,0,0,0
789,0.0,0,1,0,1,0,0.0971894773000187,0.0,0.0,0.0792,1,0,0,0,1,0,0,0,0,1,0,0
790,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
791,0.0,0,0,1,1,0,-0.08369700580408312,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
792,0.0,1,0,0,0,1,1.713701020890822e-16,0.8,0.2,0.06955,0,0,0,0,0,0,0,1,1,0,0,0
793,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.0306958,0,0,0,0,0,0,0,1,0,1,0,0
794,0.0,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
795,0.0,0,0,1,1,0,0.05498263124239494,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
796,1.0,0,1,0,0,1,0.11527812561042888,0.0,0.0,0.025929200000000003,1,0,0,0,1,0,0,1,1,0,0,0
797,1.0,1,0,0,0,1,0.006746235747967787,0.0,0.0,0.0086833,0,0,0,0,0,0,0,1,1,0,0,0
798,0.0,1,0,0,1,0,0.0007166863111643934,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
799,0.0,1,0,0,0,1,0.0007166863111643934,0.1,0.1,0.024149999999999998,0,0,0,0,0,0,0,1,1,0,0,0
800,0.0,0,0,1,1,0,0.02483488405837797,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
801,1.0,0,0,1,0,1,0.006746235747967787,0.1,0.1,0.02625,0,0,0,0,0,0,0,1,1,0,0,0
802,1.0,0,1,0,1,0,-0.1138447529881001,0.1,0.2,0.12,0,1,0,0,1,0,1,0,1,0,0,0
803,1.0,1,0,0,1,0,-0.17763738602947998,0.0,0.1,0.0085167,0,0,0,0,0,0,0,1,0,1,0,0
804,1.0,1,0,0,1,0,-0.01737196199924579,0.0,0.0,0.006974999999999999,0,0,0,0,0,0,0,1,1,0,0,0
805,0.0,1,0,0,1,0,0.006746235747967787,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
806,0.0,0,1,0,1,0,0.05498263124239494,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,0
807,0.0,1,0,0,0,1,-0.07163790693047634,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
808,0.0,0,0,1,1,0,0.05498263124239494,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
809,1.0,0,1,0,0,1,0.018805334621574576,0.1,0.0,0.0531,0,1,1,1,1,1,0,1,1,0,0,0
810,0.0,1,0,0,1,0,-0.023401511436049183,0.0,0.0,0.0078875,0,0,0,0,0,0,0,1,1,0,0,0
811,0.0,1,0,0,1,0,0.05498263124239494,0.0,0.0,0.024149999999999998,0,0,0,0,0,0,0,1,1,0,0,0
812,0.0,0,0,1,1,0,0.03086443349518136,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
813,0.0,1,0,0,0,1,-0.14399250017211707,0.4,0.2,0.031275,0,0,0,0,0,0,0,1,1,0,0,0
814,0.0,1,0,0,1,0,0.00373146102956609,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
815,0.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.0,1,0,0,0,1,0,1,1,1,0,0,0
816,0.0,1,0,0,0,1,-0.041490159746459365,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
817,0.0,0,0,1,1,0,0.006746235747967787,0.1,0.1,0.037004199999999994,0,0,0,0,0,0,0,1,0,1,0,0
818,0.0,1,0,0,1,0,0.07910082898960852,0.0,0.0,0.00645,0,0,0,0,0,0,0,1,1,0,0,0
819,0.0,1,0,0,1,0,-0.11987430242490349,0.3,0.2,0.027899999999999998,0,0,0,0,0,0,0,1,1,0,0,0
820,1.0,0,1,0,0,1,0.13336677392083907,0.1,0.1,0.0935,1,0,0,0,1,1,0,0,1,0,0,0
821,1.0,1,0,0,1,0,-0.01737196199924579,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
822,0.0,0,1,0,1,0,0.04895308180559155,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0
823,1.0,1,0,0,0,1,-0.01737196199924579,0.0,0.1,0.012475,1,0,0,0,0,0,1,0,1,0,0,0
824,0.0,1,0,0,1,0,-0.16811069791933064,0.4,0.1,0.0396875,0,0,0,0,0,0,0,1,1,0,0,0
825,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0069500000000000004,0,0,0,0,0,0,0,1,0,0,1,0
826,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.056495800000000006,0,0,0,0,0,0,0,1,1,0,0,0
827,1.0,0,0,1,1,0,-0.17414024735613404,0.0,0.2,0.037004199999999994,0,0,0,0,0,0,0,1,0,1,0,0
828,1.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
829,1.0,0,1,0,0,1,0.19366226828887298,0.0,0.0,0.08,0,0,0,0,1,1,1,0,0,0,0,1
830,1.0,1,0,0,0,1,-0.08972655524088652,0.1,0.0,0.0144542,0,0,0,0,0,0,0,1,0,1,0,0
831,1.0,0,0,1,1,0,-0.17516527076039062,0.1,0.1,0.01875,0,0,0,0,0,0,0,1,1,0,0,0
832,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
833,0.0,1,0,0,1,0,-0.041490159746459365,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
834,0.0,1,0,0,1,0,-0.07163790693047634,0.0,0.0,0.0083,0,0,0,0,0,0,0,1,1,0,0,0
835,1.0,0,1,0,0,1,0.05498263124239494,0.1,0.1,0.08315829999999999,1,0,0,0,1,1,0,1,0,1,0,0
836,0.0,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
837,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
838,1.0,1,0,0,1,0,0.01277578518477118,0.0,0.0,0.056495800000000006,0,0,0,0,0,0,0,1,1,0,0,0
839,1.0,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.0297,1,0,0,0,1,1,1,0,0,1,0,0
840,0.0,1,0,0,1,0,-0.05957880805686955,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
841,0.0,0,0,1,1,0,-0.08369700580408312,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
842,1.0,0,1,0,0,1,0.0007166863111643934,0.0,0.0,0.031,0,0,0,0,0,0,0,1,0,1,0,0
843,0.0,1,0,0,1,0,0.027849658776779668,0.0,0.0,0.0064375,0,0,0,0,0,0,0,1,0,1,0,0
844,0.0,1,0,0,1,0,-0.07766745636727973,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
845,0.0,1,0,0,1,0,0.07307127955280512,0.0,0.0,0.007549999999999999,0,0,0,0,0,0,0,1,1,0,0,0
846,0.0,1,0,0,1,0,1.713701020890822e-16,0.8,0.2,0.06955,0,0,0,0,0,0,0,1,1,0,0,0
847,0.0,1,0,0,1,0,0.03086443349518136,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,0,1,0,0
848,0.0,0,0,1,1,0,-0.011342412562442394,0.0,0.1,0.033,0,0,0,0,0,0,0,1,1,0,0,0
849,1.0,0,1,0,0,1,1.713701020890822e-16,0.1,0.0,0.08910420000000001,0,1,0,1,0,0,0,0,0,1,0,0
850,0.0,1,0,0,1,0,-0.15605159904572385,0.4,0.2,0.031275,0,0,0,0,0,0,0,1,1,0,0,0
851,0.0,1,0,0,1,0,0.2660168615305137,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
852,0.0,1,0,0,0,1,-0.12590385186170688,0.1,0.1,0.015245799999999999,0,0,0,0,0,0,0,1,0,1,0,0
853,1.0,0,1,0,0,1,-0.08369700580408312,0.0,0.1,0.0394,1,0,0,0,1,1,1,1,1,0,0,0
854,0.0,0,0,1,0,1,0.08513037842641191,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
855,1.0,1,0,0,0,1,-0.07163790693047634,0.0,0.1,0.009349999999999999,0,0,0,0,0,0,0,1,1,0,0,0
856,1.0,0,1,0,0,1,0.0911599278632153,0.1,0.1,0.1648667,0,0,0,0,0,0,0,1,1,0,0,0
857,1.0,0,1,0,1,0,0.12733722448403567,0.0,0.0,0.02655,1,0,0,1,0,0,0,0,1,0,0,0
858,1.0,1,0,0,0,1,-0.03546061030965597,0.0,0.3,0.0192583,0,0,0,0,0,0,0,1,0,1,0,0
859,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
860,0.0,1,0,0,1,0,0.06704173011600173,0.2,0.0,0.0141083,0,0,0,0,0,0,0,1,1,0,0,0
861,0.0,0,0,1,1,0,-0.053549258620066154,0.1,0.0,0.0115,0,0,0,0,0,0,0,1,1,0,0,0
862,1.0,0,1,0,0,1,0.10924857617362549,0.0,0.0,0.025929200000000003,1,0,0,0,1,0,0,1,1,0,0,0
863,0.0,1,0,0,0,1,1.713701020890822e-16,0.8,0.2,0.06955,0,0,0,0,0,0,0,1,1,0,0,0
864,0.0,0,0,1,1,0,-0.03546061030965597,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
865,1.0,0,0,1,0,1,0.07307127955280512,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
866,1.0,0,0,1,0,1,-0.01737196199924579,0.1,0.0,0.0138583,0,0,0,0,0,0,0,1,0,1,0,0
867,0.0,0,1,0,1,0,0.006746235747967787,0.0,0.0,0.0504958,1,0,0,1,0,0,0,1,1,0,0,0
868,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0095,0,0,0,0,0,0,0,1,1,0,0,0
869,1.0,1,0,0,1,0,-0.15605159904572385,0.1,0.1,0.0111333,0,0,0,0,0,0,0,1,1,0,0,0
